return_id,transaction_id,sku_id,customer_id,return_date,units_returned,return_reason,return_value,restockable,handling_cost
RET0007210,TXN00446850,SKU00284,CUST0085,2026-03-03,2,Duplicate Order,71.36,1,6.09
RET0007211,TXN00193271,SKU00112,CUST0025,2023-09-06,1,Damaged in Transit,130.68,0,4.58
RET0007212,TXN00690729,SKU00461,CUST0055,2024-07-01,2,Duplicate Order,74.1,1,3.75
RET0007213,TXN00651893,SKU00440,CUST0147,2024-05-04,2,Defective,529.9,0,4.39
RET0007214,TXN00411529,SKU00261,CUST0075,2026-05-10,1,Defective,70.27,0,4.95
RET0007215,TXN00716049,SKU00481,CUST0035,2026-01-06,2,Overstock,109.34,1,10.62
RET0007216,TXN00036799,SKU00016,CUST0001,2026-04-20,2,Overstock,736.3,1,4.13
RET0007217,TXN00661813,SKU00446,CUST0187,2023-12-07,2,Defective,483.94,0,8.98
RET0007218,TXN00185448,SKU00102,CUST0167,2025-09-10,1,Overstock,143.02,1,4.34
RET0007219,TXN00066500,SKU00035,CUST0194,2023-11-28,1,Wrong Part,98.25,1,2.12
RET0007220,TXN00457681,SKU00295,CUST0180,2024-06-15,2,Defective,741.24,0,3.1
RET0007221,TXN00548234,SKU00377,CUST0019,2023-09-15,2,Duplicate Order,88.92,1,9.55
RET0007222,TXN00484325,SKU00317,CUST0044,2025-06-13,1,Wrong Part,248.08,0,2.87
RET0007223,TXN00307592,SKU00193,CUST0095,2024-07-05,3,Wrong Part,814.65,0,12.16
RET0007224,TXN00103498,SKU00047,CUST0047,2023-10-06,2,Wrong Part,791.44,1,11.1
RET0007225,TXN00311982,SKU00194,CUST0039,2024-07-30,1,Overstock,46.25,1,5.48
RET0007226,TXN00144641,SKU00079,CUST0026,2026-05-06,1,Duplicate Order,59.73,1,4.53
RET0007227,TXN00471971,SKU00313,CUST0029,2023-12-03,2,Wrong Part,141.26,0,9.4
RET0007228,TXN00407454,SKU00261,CUST0139,2023-08-09,3,Wrong Part,177.54,0,14.47
RET0007229,TXN00033943,SKU00015,CUST0082,2023-12-12,1,Damaged in Transit,11.77,0,4.93
RET0007230,TXN00167399,SKU00088,CUST0044,2025-03-29,1,Wrong Part,73.14,1,2.74
RET0007231,TXN00089589,SKU00042,CUST0098,2026-01-12,3,Overstock,625.17,1,7.83
RET0007232,TXN00713114,SKU00481,CUST0109,2023-10-31,1,Overstock,57.7,1,5.95
RET0007233,TXN00554620,SKU00381,CUST0198,2023-07-18,3,Duplicate Order,86.7,1,17.43
RET0007234,TXN00060404,SKU00030,CUST0170,2023-07-09,2,Defective,155.28,0,11.3
RET0007235,TXN00720250,SKU00482,CUST0162,2025-07-29,2,Defective,522.86,0,8.31
RET0007236,TXN00642681,SKU00434,CUST0044,2025-01-06,1,Overstock,176.93,1,2.53
RET0007237,TXN00102141,SKU00045,CUST0105,2025-12-10,2,Wrong Part,237.0,1,5.09
RET0007238,TXN00416927,SKU00264,CUST0148,2026-03-12,2,Overstock,848.6,1,10.37
RET0007239,TXN00267960,SKU00165,CUST0016,2024-04-14,1,Wrong Part,86.9,0,5.47
RET0007240,TXN00616255,SKU00422,CUST0187,2024-10-19,1,Duplicate Order,97.67,1,4.49
RET0007241,TXN00061176,SKU00030,CUST0108,2024-11-16,2,Overstock,182.68,1,6.81
RET0007242,TXN00651135,SKU00440,CUST0192,2023-09-11,2,Wrong Part,557.78,1,9.32
RET0007243,TXN00395656,SKU00249,CUST0057,2025-12-19,2,Defective,288.2,0,5.01
RET0007244,TXN00725867,SKU00486,CUST0180,2025-10-16,2,Overstock,329.76,1,6.23
RET0007245,TXN00281764,SKU00174,CUST0162,2026-01-20,2,Wrong Part,193.06,0,3.69
RET0007246,TXN00561282,SKU00383,CUST0108,2024-08-05,1,Overstock,69.14,1,5.81
RET0007247,TXN00379124,SKU00240,CUST0053,2025-02-03,1,Wrong Part,357.23,1,5.36
RET0007248,TXN00060697,SKU00030,CUST0003,2024-01-09,3,Wrong Part,232.92,0,6.73
RET0007249,TXN00238212,SKU00145,CUST0082,2025-04-07,1,Defective,161.77,0,2.61
RET0007250,TXN00709778,SKU00475,CUST0045,2024-07-27,1,Wrong Part,508.12,0,3.93
RET0007251,TXN00715323,SKU00481,CUST0006,2025-06-15,1,Defective,54.67,0,5.16
RET0007252,TXN00690915,SKU00461,CUST0031,2024-09-02,2,Wrong Part,70.4,0,3.71
RET0007253,TXN00563820,SKU00383,CUST0018,2026-04-30,2,Wrong Part,165.94,1,10.25
RET0007254,TXN00276065,SKU00170,CUST0007,2024-06-27,2,Wrong Part,166.24,1,4.44
RET0007255,TXN00512821,SKU00339,CUST0098,2025-07-17,1,Wrong Part,124.57,1,4.04
RET0007256,TXN00126111,SKU00070,CUST0065,2023-08-05,2,Damaged in Transit,207.56,0,3.87
RET0007257,TXN00230361,SKU00140,CUST0172,2023-07-21,3,Overstock,228.24,1,13.15
RET0007258,TXN00115783,SKU00059,CUST0098,2023-09-23,1,Wrong Part,531.94,0,1.61
RET0007259,TXN00003814,SKU00002,CUST0044,2023-08-10,3,Wrong Part,94.65,1,5.24
RET0007260,TXN00100288,SKU00045,CUST0090,2024-08-22,2,Overstock,284.4,1,6.23
RET0007261,TXN00550025,SKU00377,CUST0026,2024-11-13,3,Wrong Part,166.71,0,4.59
RET0007262,TXN00004148,SKU00002,CUST0156,2023-10-12,2,Overstock,66.82,1,3.67
RET0007263,TXN00621872,SKU00427,CUST0103,2024-07-29,2,Overstock,28.46,1,4.69
RET0007264,TXN00686518,SKU00460,CUST0176,2024-01-12,1,Overstock,166.4,1,5.13
RET0007265,TXN00396130,SKU00250,CUST0098,2023-08-24,2,Wrong Part,396.04,0,8.43
RET0007266,TXN00359785,SKU00226,CUST0130,2025-05-22,2,Wrong Part,604.56,1,6.51
RET0007267,TXN00706925,SKU00472,CUST0105,2025-08-26,2,Defective,173.72,0,10.96
RET0007268,TXN00116137,SKU00059,CUST0158,2024-08-16,1,Duplicate Order,447.95,1,5.69
RET0007269,TXN00350873,SKU00219,CUST0172,2024-07-10,1,Overstock,119.7,1,2.77
RET0007270,TXN00567472,SKU00386,CUST0026,2024-04-14,2,Wrong Part,149.6,0,5.68
RET0007271,TXN00112151,SKU00054,CUST0172,2025-06-02,3,Overstock,100.38,1,5.05
RET0007272,TXN00259255,SKU00161,CUST0043,2025-09-04,2,Defective,14.44,0,9.95
RET0007273,TXN00739097,SKU00497,CUST0016,2025-05-25,2,Defective,264.86,0,6.37
RET0007274,TXN00085224,SKU00041,CUST0051,2024-05-13,1,Overstock,55.13,1,5.95
RET0007275,TXN00689267,SKU00460,CUST0064,2026-03-23,1,Overstock,166.4,1,5.93
RET0007276,TXN00581093,SKU00393,CUST0105,2024-06-05,1,Defective,302.83,0,4.31
RET0007277,TXN00219917,SKU00128,CUST0182,2024-08-05,1,Duplicate Order,24.71,1,4.43
RET0007278,TXN00126037,SKU00070,CUST0035,2023-07-22,3,Defective,311.34,0,13.36
RET0007279,TXN00550147,SKU00377,CUST0192,2024-11-18,2,Defective,111.14,0,6.42
RET0007280,TXN00641013,SKU00434,CUST0098,2024-01-02,1,Wrong Part,196.59,0,5.7
RET0007281,TXN00098992,SKU00045,CUST0197,2023-09-21,1,Overstock,134.3,1,5.54
RET0007282,TXN00174518,SKU00095,CUST0071,2025-09-05,1,Duplicate Order,125.78,1,3.02
RET0007283,TXN00320229,SKU00197,CUST0098,2025-09-21,1,Wrong Part,23.88,0,2.19
RET0007284,TXN00046358,SKU00018,CUST0194,2026-06-14,2,Defective,574.22,0,8.21
RET0007285,TXN00494543,SKU00323,CUST0043,2025-11-28,2,Damaged in Transit,132.88,0,4.74
RET0007286,TXN00546584,SKU00376,CUST0161,2025-05-22,3,Defective,378.24,0,5.78
RET0007287,TXN00023939,SKU00009,CUST0083,2025-09-12,3,Wrong Part,1540.47,1,10.28
RET0007288,TXN00573776,SKU00387,CUST0039,2026-03-06,3,Defective,432.0,0,16.88
RET0007289,TXN00693997,SKU00463,CUST0181,2024-08-02,1,Wrong Part,81.3,0,2.72
RET0007290,TXN00358597,SKU00225,CUST0031,2026-05-15,1,Defective,456.53,0,5.3
RET0007291,TXN00586561,SKU00398,CUST0165,2023-09-29,1,Wrong Part,96.61,0,5.16
RET0007292,TXN00423926,SKU00273,CUST0162,2025-04-22,2,Wrong Part,95.58,0,7.04
RET0007293,TXN00166302,SKU00088,CUST0173,2024-07-28,2,Overstock,146.28,1,7.76
RET0007294,TXN00100544,SKU00045,CUST0054,2024-11-07,1,Wrong Part,142.2,0,5.65
RET0007295,TXN00017102,SKU00007,CUST0055,2025-09-16,1,Wrong Part,140.07,1,2.8
RET0007296,TXN00453646,SKU00292,CUST0049,2024-06-11,1,Wrong Part,315.67,1,3.04
RET0007297,TXN00603491,SKU00412,CUST0133,2025-07-16,3,Defective,255.27,0,9.35
RET0007298,TXN00490372,SKU00321,CUST0152,2026-04-18,2,Wrong Part,134.1,1,10.44
RET0007299,TXN00197256,SKU00117,CUST0031,2024-03-26,2,Wrong Part,646.18,0,6.98
RET0007300,TXN00239913,SKU00146,CUST0172,2024-03-22,1,Duplicate Order,23.42,1,5.27
RET0007301,TXN00239029,SKU00145,CUST0063,2025-12-18,1,Duplicate Order,161.77,1,5.92
RET0007302,TXN00576635,SKU00391,CUST0156,2025-12-24,3,Damaged in Transit,42.15,0,13.61
RET0007303,TXN00000468,SKU00001,CUST0067,2023-11-07,2,Duplicate Order,79.86,1,6.26
RET0007304,TXN00688689,SKU00460,CUST0145,2025-10-07,2,Wrong Part,266.24,0,6.09
RET0007305,TXN00643702,SKU00434,CUST0098,2025-09-02,2,Wrong Part,393.18,1,8.38
RET0007306,TXN00207359,SKU00123,CUST0026,2024-03-22,2,Defective,273.84,0,8.73
RET0007307,TXN00475960,SKU00315,CUST0085,2026-02-26,2,Duplicate Order,200.4,1,3.58
RET0007308,TXN00138660,SKU00074,CUST0091,2024-04-21,2,Wrong Part,207.28,0,10.02
RET0007309,TXN00587163,SKU00398,CUST0072,2024-04-10,3,Duplicate Order,275.34,1,15.56
RET0007310,TXN00603531,SKU00412,CUST0161,2025-08-06,3,Duplicate Order,268.71,1,14.51
RET0007311,TXN00197706,SKU00117,CUST0043,2024-08-31,2,Damaged in Transit,680.18,0,11.32
RET0007312,TXN00468729,SKU00306,CUST0084,2026-06-05,2,Wrong Part,871.88,1,9.74
RET0007313,TXN00332761,SKU00207,CUST0133,2025-09-15,3,Wrong Part,335.55,1,4.56
RET0007314,TXN00443202,SKU00280,CUST0148,2026-03-22,2,Defective,125.4,0,5.89
RET0007315,TXN00028494,SKU00011,CUST0018,2025-01-28,2,Wrong Part,43.82,1,9.51
RET0007316,TXN00277281,SKU00170,CUST0161,2025-06-25,1,Wrong Part,78.74,0,2.95
RET0007317,TXN00552930,SKU00378,CUST0131,2024-09-08,2,Defective,704.0,0,5.76
RET0007318,TXN00029467,SKU00011,CUST0172,2026-01-04,2,Defective,39.2,0,4.46
RET0007319,TXN00229194,SKU00136,CUST0128,2025-04-02,2,Overstock,140.4,1,7.42
RET0007320,TXN00311713,SKU00194,CUST0043,2024-05-05,1,Wrong Part,46.25,1,3.51
RET0007321,TXN00651078,SKU00440,CUST0148,2023-09-05,1,Wrong Part,251.0,1,5.34
RET0007322,TXN00359530,SKU00226,CUST0148,2024-12-05,2,Defective,604.56,0,7.04
RET0007323,TXN00707539,SKU00472,CUST0037,2026-02-28,1,Wrong Part,73.83,1,4.66
RET0007324,TXN00047961,SKU00020,CUST0084,2024-08-17,3,Wrong Part,170.76,1,10.28
RET0007325,TXN00008061,SKU00002,CUST0143,2026-01-19,2,Wrong Part,70.52,0,9.59
RET0007326,TXN00226088,SKU00132,CUST0103,2024-10-01,3,Wrong Part,224.91,0,8.13
RET0007327,TXN00224352,SKU00131,CUST0002,2024-12-23,2,Defective,355.32,0,11.49
RET0007328,TXN00012016,SKU00004,CUST0054,2024-09-13,2,Wrong Part,71.28,1,10.59
RET0007329,TXN00700756,SKU00467,CUST0063,2026-02-06,2,Wrong Part,13.0,0,3.28
RET0007330,TXN00594357,SKU00401,CUST0013,2024-08-16,3,Wrong Part,1044.75,1,15.82
RET0007331,TXN00429450,SKU00276,CUST0037,2024-11-29,2,Defective,497.1,0,10.18
RET0007332,TXN00583398,SKU00394,CUST0044,2023-10-25,3,Wrong Part,69.42,1,16.12
RET0007333,TXN00316833,SKU00197,CUST0162,2023-08-20,2,Defective,45.1,0,6.45
RET0007334,TXN00253705,SKU00158,CUST0048,2026-05-22,1,Wrong Part,179.32,0,4.63
RET0007335,TXN00137594,SKU00074,CUST0098,2023-07-09,1,Defective,103.64,0,2.83
RET0007336,TXN00005516,SKU00002,CUST0124,2024-08-19,2,Overstock,74.24,1,7.87
RET0007337,TXN00114962,SKU00057,CUST0068,2025-04-22,2,Overstock,353.72,1,9.52
RET0007338,TXN00695479,SKU00464,CUST0013,2025-10-03,2,Overstock,13.44,1,8.41
RET0007339,TXN00412217,SKU00263,CUST0060,2023-10-29,2,Damaged in Transit,336.44,0,11.52
RET0007340,TXN00194353,SKU00114,CUST0110,2024-10-21,1,Overstock,19.56,1,5.67
RET0007341,TXN00250841,SKU00154,CUST0060,2025-04-03,2,Defective,269.1,0,9.42
RET0007342,TXN00152274,SKU00082,CUST0158,2024-12-01,3,Wrong Part,393.15,0,9.87
RET0007343,TXN00733765,SKU00496,CUST0075,2024-06-05,1,Wrong Part,229.41,0,5.82
RET0007344,TXN00464617,SKU00302,CUST0071,2026-05-12,1,Defective,72.05,0,3.2
RET0007345,TXN00453256,SKU00292,CUST0083,2024-02-29,2,Damaged in Transit,561.18,0,8.99
RET0007346,TXN00344396,SKU00216,CUST0126,2024-03-29,2,Wrong Part,443.24,1,9.86
RET0007347,TXN00103235,SKU00046,CUST0098,2025-09-12,1,Wrong Part,30.88,1,2.6
RET0007348,TXN00578571,SKU00392,CUST0007,2025-03-12,1,Wrong Part,163.97,1,4.25
RET0007349,TXN00516976,SKU00345,CUST0057,2023-07-11,2,Duplicate Order,456.96,1,7.89
RET0007350,TXN00521612,SKU00346,CUST0064,2024-09-25,1,Damaged in Transit,189.19,0,4.08
RET0007351,TXN00339947,SKU00214,CUST0030,2024-05-23,3,Wrong Part,596.7,0,11.2
RET0007352,TXN00199511,SKU00117,CUST0026,2026-04-17,2,Wrong Part,680.18,1,9.93
RET0007353,TXN00654926,SKU00441,CUST0190,2023-09-08,1,Wrong Part,235.43,1,4.95
RET0007354,TXN00640676,SKU00434,CUST0126,2023-10-12,2,Overstock,314.54,1,9.41
RET0007355,TXN00312049,SKU00194,CUST0044,2024-08-20,1,Defective,51.39,0,3.3
RET0007356,TXN00305142,SKU00189,CUST0033,2026-04-06,2,Overstock,369.06,1,9.02
RET0007357,TXN00438562,SKU00279,CUST0098,2025-10-26,1,Wrong Part,15.52,0,5.15
RET0007358,TXN00688894,SKU00460,CUST0041,2025-12-05,2,Duplicate Order,299.52,1,9.48
RET0007359,TXN00138548,SKU00074,CUST0175,2024-03-22,2,Defective,218.8,0,4.99
RET0007360,TXN00651072,SKU00440,CUST0064,2023-08-10,1,Wrong Part,251.0,0,5.99
RET0007361,TXN00377042,SKU00240,CUST0172,2023-06-18,1,Overstock,300.82,1,3.03
RET0007362,TXN00157605,SKU00084,CUST0089,2025-02-25,2,Damaged in Transit,289.36,0,9.96
RET0007363,TXN00722110,SKU00483,CUST0178,2025-04-10,1,Duplicate Order,108.82,1,3.71
RET0007364,TXN00528288,SKU00354,CUST0108,2026-05-17,2,Defective,348.62,0,5.46
RET0007365,TXN00429102,SKU00276,CUST0109,2024-03-15,1,Defective,196.22,0,5.44
RET0007366,TXN00271763,SKU00166,CUST0037,2025-09-08,2,Defective,264.66,0,8.68
RET0007367,TXN00427552,SKU00274,CUST0199,2025-11-20,1,Wrong Part,28.76,0,2.33
RET0007368,TXN00710054,SKU00475,CUST0162,2025-04-25,3,Duplicate Order,1524.36,1,17.23
RET0007369,TXN00122362,SKU00067,CUST0172,2024-02-09,1,Defective,482.92,0,4.23
RET0007370,TXN00378729,SKU00240,CUST0098,2024-09-27,2,Duplicate Order,752.06,1,8.73
RET0007371,TXN00146979,SKU00081,CUST0048,2024-08-12,1,Damaged in Transit,231.33,0,4.77
RET0007372,TXN00192338,SKU00109,CUST0172,2025-10-09,1,Wrong Part,74.45,1,5.1
RET0007373,TXN00430841,SKU00277,CUST0043,2023-11-22,1,Wrong Part,21.71,0,3.6
RET0007374,TXN00664426,SKU00446,CUST0110,2025-09-02,3,Wrong Part,766.23,1,10.88
RET0007375,TXN00452017,SKU00291,CUST0128,2025-09-13,2,Wrong Part,304.14,1,8.89
RET0007376,TXN00032867,SKU00014,CUST0126,2024-08-27,2,Duplicate Order,462.16,1,11.29
RET0007377,TXN00616004,SKU00422,CUST0011,2024-04-18,1,Wrong Part,108.52,0,2.02
RET0007378,TXN00513136,SKU00339,CUST0067,2026-03-24,1,Overstock,118.02,1,4.46
RET0007379,TXN00391955,SKU00248,CUST0192,2025-08-28,3,Wrong Part,690.66,1,8.01
RET0007380,TXN00688832,SKU00460,CUST0162,2025-11-10,3,Wrong Part,499.2,0,10.43
RET0007381,TXN00230554,SKU00140,CUST0192,2024-08-04,3,Damaged in Transit,228.24,0,16.2
RET0007382,TXN00713995,SKU00481,CUST0115,2024-07-03,3,Duplicate Order,173.1,1,13.35
RET0007383,TXN00594151,SKU00401,CUST0158,2023-12-30,2,Defective,623.18,0,9.07
RET0007384,TXN00117701,SKU00062,CUST0084,2023-07-13,3,Wrong Part,126.78,1,13.15
RET0007385,TXN00508539,SKU00332,CUST0172,2024-10-31,1,Wrong Part,270.82,0,5.61
RET0007386,TXN00147033,SKU00081,CUST0155,2024-07-29,3,Wrong Part,693.99,0,15.33
RET0007387,TXN00326496,SKU00202,CUST0029,2025-01-13,1,Defective,408.45,0,4.0
RET0007388,TXN00464160,SKU00302,CUST0180,2025-04-20,1,Defective,72.05,0,3.3
RET0007389,TXN00630384,SKU00430,CUST0021,2025-03-11,1,Duplicate Order,306.61,1,2.74
RET0007390,TXN00550087,SKU00377,CUST0067,2024-11-18,1,Wrong Part,50.01,1,3.08
RET0007391,TXN00354219,SKU00220,CUST0037,2026-05-28,1,Damaged in Transit,11.01,0,5.87
RET0007392,TXN00021030,SKU00008,CUST0139,2026-01-19,2,Duplicate Order,622.34,1,4.23
RET0007393,TXN00657903,SKU00441,CUST0128,2025-07-09,3,Defective,706.29,0,13.43
RET0007394,TXN00629767,SKU00430,CUST0023,2024-08-30,1,Overstock,289.58,1,3.3
RET0007395,TXN00703999,SKU00471,CUST0151,2026-05-06,2,Defective,307.06,0,7.23
RET0007396,TXN00494835,SKU00323,CUST0172,2026-02-28,1,Duplicate Order,59.8,1,2.69
RET0007397,TXN00503297,SKU00330,CUST0194,2023-10-06,1,Wrong Part,79.58,0,5.96
RET0007398,TXN00259507,SKU00161,CUST0018,2025-10-12,2,Wrong Part,11.56,0,9.98
RET0007399,TXN00298438,SKU00184,CUST0162,2025-01-06,1,Overstock,484.36,1,2.88
RET0007400,TXN00411127,SKU00261,CUST0006,2026-01-20,1,Duplicate Order,66.57,1,1.75
RET0007401,TXN00265074,SKU00164,CUST0060,2025-06-02,2,Wrong Part,44.9,0,6.35
RET0007402,TXN00394047,SKU00249,CUST0044,2024-07-22,2,Wrong Part,288.2,1,7.8
RET0007403,TXN00276762,SKU00170,CUST0129,2025-01-13,3,Overstock,196.86,1,5.92
RET0007404,TXN00362385,SKU00229,CUST0087,2024-08-25,2,Overstock,47.08,1,11.75
RET0007405,TXN00354381,SKU00221,CUST0103,2023-09-03,3,Wrong Part,307.95,0,4.57
RET0007406,TXN00130684,SKU00071,CUST0046,2024-04-19,1,Defective,62.41,0,5.83
RET0007407,TXN00041674,SKU00017,CUST0082,2026-03-19,1,Defective,50.61,0,5.27
RET0007408,TXN00265268,SKU00164,CUST0071,2025-08-01,1,Wrong Part,22.45,1,4.72
RET0007409,TXN00709856,SKU00475,CUST0197,2024-09-14,3,Defective,1448.13,0,11.79
RET0007410,TXN00211038,SKU00125,CUST0053,2025-02-15,1,Overstock,316.34,1,2.26
RET0007411,TXN00359394,SKU00226,CUST0060,2024-09-25,1,Wrong Part,319.08,0,3.4
RET0007412,TXN00501328,SKU00328,CUST0180,2026-06-07,1,Defective,15.38,0,5.89
RET0007413,TXN00691001,SKU00461,CUST0194,2024-09-14,3,Defective,100.02,0,12.43
RET0007414,TXN00528759,SKU00356,CUST0172,2024-02-29,1,Duplicate Order,493.07,1,3.35
RET0007415,TXN00712924,SKU00481,CUST0105,2023-09-07,1,Wrong Part,57.7,1,2.47
RET0007416,TXN00379643,SKU00240,CUST0026,2025-06-20,1,Defective,376.03,0,1.77
RET0007417,TXN00715015,SKU00481,CUST0044,2025-04-17,1,Defective,57.7,0,2.6
RET0007418,TXN00410627,SKU00261,CUST0091,2025-10-08,1,Defective,62.87,0,5.71
RET0007419,TXN00496644,SKU00326,CUST0098,2025-09-07,2,Overstock,48.6,1,5.54
RET0007420,TXN00286009,SKU00175,CUST0085,2026-05-27,1,Overstock,76.88,1,3.22
RET0007421,TXN00422231,SKU00272,CUST0039,2023-09-16,3,Wrong Part,290.91,1,8.29
RET0007422,TXN00181748,SKU00102,CUST0075,2023-07-14,3,Wrong Part,405.21,0,12.56
RET0007423,TXN00023897,SKU00009,CUST0126,2025-09-07,1,Overstock,542.01,1,4.98
RET0007424,TXN00471892,SKU00313,CUST0041,2023-10-01,1,Wrong Part,59.48,1,2.2
RET0007425,TXN00102587,SKU00045,CUST0158,2026-04-11,2,Defective,284.4,0,7.97
RET0007426,TXN00075097,SKU00038,CUST0139,2025-09-14,2,Overstock,196.36,1,4.0
RET0007427,TXN00261250,SKU00162,CUST0018,2025-05-30,3,Overstock,279.57,1,14.14
RET0007428,TXN00128014,SKU00070,CUST0083,2025-03-03,2,Wrong Part,166.04,0,9.85
RET0007429,TXN00576650,SKU00391,CUST0172,2026-03-09,1,Wrong Part,11.94,0,5.46
RET0007430,TXN00164130,SKU00087,CUST0059,2026-02-20,1,Overstock,357.27,1,1.87
RET0007431,TXN00652823,SKU00440,CUST0167,2025-02-16,2,Overstock,557.78,1,7.89
RET0007432,TXN00230099,SKU00139,CUST0187,2024-04-26,1,Overstock,85.31,1,5.74
RET0007433,TXN00598245,SKU00409,CUST0148,2024-03-26,2,Wrong Part,145.12,1,11.36
RET0007434,TXN00149166,SKU00081,CUST0162,2026-01-17,1,Damaged in Transit,231.33,0,3.25
RET0007435,TXN00672743,SKU00454,CUST0007,2026-01-16,2,Wrong Part,760.3,0,3.58
RET0007436,TXN00182993,SKU00102,CUST0164,2024-04-28,2,Wrong Part,301.92,1,6.64
RET0007437,TXN00590821,SKU00400,CUST0152,2023-10-22,1,Wrong Part,11.62,1,1.84
RET0007438,TXN00502329,SKU00329,CUST0037,2025-07-07,3,Wrong Part,306.06,1,16.99
RET0007439,TXN00554566,SKU00381,CUST0128,2023-06-25,2,Duplicate Order,72.26,1,6.39
RET0007440,TXN00646180,SKU00435,CUST0019,2025-10-09,2,Wrong Part,120.88,1,9.98
RET0007441,TXN00114699,SKU00057,CUST0128,2024-08-08,2,Damaged in Transit,316.48,0,9.25
RET0007442,TXN00372846,SKU00238,CUST0176,2024-08-08,2,Wrong Part,700.64,0,3.11
RET0007443,TXN00321785,SKU00199,CUST0017,2025-07-14,1,Overstock,41.68,1,5.26
RET0007444,TXN00418527,SKU00265,CUST0156,2025-06-16,2,Wrong Part,682.38,1,11.68
RET0007445,TXN00368211,SKU00230,CUST0172,2026-05-25,2,Duplicate Order,230.92,1,7.75
RET0007446,TXN00615772,SKU00422,CUST0157,2023-11-24,1,Overstock,92.24,1,4.27
RET0007447,TXN00268431,SKU00165,CUST0152,2024-07-07,1,Defective,82.08,0,3.79
RET0007448,TXN00230901,SKU00141,CUST0172,2023-06-23,2,Defective,873.0,0,10.04
RET0007449,TXN00628131,SKU00429,CUST0041,2026-03-11,1,Defective,136.23,0,2.2
RET0007450,TXN00099043,SKU00045,CUST0048,2023-10-13,3,Duplicate Order,450.3,1,16.75
RET0007451,TXN00510606,SKU00335,CUST0120,2025-07-27,2,Wrong Part,74.62,0,10.79
RET0007452,TXN00701529,SKU00468,CUST0029,2024-08-25,2,Overstock,178.66,1,9.18
RET0007453,TXN00565191,SKU00384,CUST0054,2025-04-06,2,Wrong Part,339.14,0,5.05
RET0007454,TXN00304220,SKU00188,CUST0010,2023-07-26,3,Duplicate Order,1105.41,1,12.38
RET0007455,TXN00672948,SKU00454,CUST0053,2026-06-12,2,Duplicate Order,805.04,1,9.0
RET0007456,TXN00455232,SKU00292,CUST0176,2025-09-18,1,Damaged in Transit,315.67,0,5.82
RET0007457,TXN00031185,SKU00013,CUST0007,2024-08-07,1,Duplicate Order,47.78,1,2.97
RET0007458,TXN00671093,SKU00453,CUST0018,2026-01-15,2,Overstock,113.1,1,7.33
RET0007459,TXN00532500,SKU00363,CUST0075,2023-11-03,2,Wrong Part,147.12,0,8.89
RET0007460,TXN00263078,SKU00164,CUST0157,2023-09-28,2,Overstock,47.7,1,11.83
RET0007461,TXN00417822,SKU00265,CUST0164,2024-05-23,2,Wrong Part,682.38,1,3.89
RET0007462,TXN00513557,SKU00340,CUST0108,2025-06-16,3,Duplicate Order,991.5,1,11.76
RET0007463,TXN00041482,SKU00017,CUST0195,2026-01-30,1,Defective,47.44,0,3.74
RET0007464,TXN00289454,SKU00179,CUST0157,2023-09-17,1,Defective,101.24,0,2.97
RET0007465,TXN00535612,SKU00366,CUST0052,2025-10-26,2,Defective,654.46,0,11.18
RET0007466,TXN00136277,SKU00073,CUST0104,2025-03-24,3,Overstock,781.44,1,17.27
RET0007467,TXN00428062,SKU00274,CUST0019,2026-04-18,3,Wrong Part,81.96,0,12.52
RET0007468,TXN00419045,SKU00265,CUST0035,2026-06-01,1,Overstock,272.95,1,2.78
RET0007469,TXN00416025,SKU00264,CUST0055,2025-06-26,2,Defective,669.94,0,10.94
RET0007470,TXN00210039,SKU00125,CUST0105,2024-04-29,1,Overstock,284.71,1,3.62
RET0007471,TXN00274066,SKU00169,CUST0148,2024-10-05,3,Wrong Part,516.63,1,14.51
RET0007472,TXN00068218,SKU00035,CUST0172,2025-02-21,2,Defective,186.68,0,11.8
RET0007473,TXN00135900,SKU00073,CUST0068,2024-10-11,2,Defective,434.12,0,7.44
RET0007474,TXN00701553,SKU00468,CUST0176,2024-10-05,2,Wrong Part,212.16,1,3.66
RET0007475,TXN00495559,SKU00325,CUST0021,2025-04-18,1,Duplicate Order,441.31,1,2.62
RET0007476,TXN00535486,SKU00366,CUST0109,2025-08-11,3,Defective,1090.77,0,15.42
RET0007477,TXN00449588,SKU00288,CUST0161,2026-06-13,2,Duplicate Order,74.02,1,8.24
RET0007478,TXN00419281,SKU00266,CUST0172,2024-12-24,1,Damaged in Transit,40.96,0,2.36
RET0007479,TXN00352458,SKU00219,CUST0164,2025-12-24,1,Defective,107.73,0,5.09
RET0007480,TXN00495792,SKU00326,CUST0029,2023-08-16,2,Wrong Part,51.3,0,5.11
RET0007481,TXN00408481,SKU00261,CUST0057,2024-04-04,1,Damaged in Transit,73.97,0,3.16
RET0007482,TXN00397494,SKU00251,CUST0013,2026-02-26,3,Wrong Part,1032.93,1,8.48
RET0007483,TXN00676802,SKU00458,CUST0067,2023-08-17,3,Wrong Part,39.72,1,14.55
RET0007484,TXN00181940,SKU00102,CUST0172,2023-08-24,1,Defective,119.18,0,4.29
RET0007485,TXN00205524,SKU00121,CUST0084,2025-06-14,2,Overstock,69.98,1,5.46
RET0007486,TXN00308010,SKU00193,CUST0120,2024-10-22,2,Wrong Part,543.1,1,11.13
