snapshot_id,week_ending,sku_id,units_on_hand,units_on_order,reorder_point,reorder_qty,days_on_hand,inventory_value,stockout_flag
SNP0006565,2025-09-06,SKU00127,205,384,328,384,15.0,4731.4,0
SNP0006566,2025-09-13,SKU00127,615,0,328,384,44.9,14194.2,0
SNP0006567,2025-09-20,SKU00127,229,384,328,384,16.7,5285.32,0
SNP0006568,2025-09-27,SKU00127,83,384,328,384,6.1,1915.64,0
SNP0006569,2025-10-04,SKU00127,183,384,328,384,13.4,4223.64,0
SNP0006570,2025-10-11,SKU00127,380,0,328,384,27.7,8770.4,0
SNP0006571,2025-10-18,SKU00127,54,384,328,384,3.9,1246.32,0
SNP0006572,2025-10-25,SKU00127,433,0,328,384,31.6,9993.64,0
SNP0006573,2025-11-01,SKU00127,299,384,328,384,21.8,6900.92,0
SNP0006574,2025-11-08,SKU00127,83,384,328,384,6.1,1915.64,0
SNP0006575,2025-11-15,SKU00127,118,384,328,384,8.6,2723.44,0
SNP0006576,2025-11-22,SKU00127,390,0,328,384,28.5,9001.2,0
SNP0006577,2025-11-29,SKU00127,443,0,328,384,32.3,10224.44,0
SNP0006578,2025-12-06,SKU00127,526,0,328,384,38.4,12140.08,0
SNP0006579,2025-12-13,SKU00127,60,384,328,384,4.4,1384.8,0
SNP0006580,2025-12-20,SKU00127,430,0,328,384,31.4,9924.4,0
SNP0006581,2025-12-27,SKU00127,250,384,328,384,18.2,5770.0,0
SNP0006582,2026-01-03,SKU00127,228,384,328,384,16.6,5262.24,0
SNP0006583,2026-01-10,SKU00127,258,384,328,384,18.8,5954.64,0
SNP0006584,2026-01-17,SKU00127,64,384,328,384,4.7,1477.12,0
SNP0006585,2026-01-24,SKU00127,661,0,328,384,48.2,15255.88,0
SNP0006586,2026-01-31,SKU00127,206,384,328,384,15.0,4754.48,0
SNP0006587,2026-02-07,SKU00127,607,0,328,384,44.3,14009.56,0
SNP0006588,2026-02-14,SKU00127,451,0,328,384,32.9,10409.08,0
SNP0006589,2026-02-21,SKU00127,181,384,328,384,13.2,4177.48,0
SNP0006590,2026-02-28,SKU00127,494,0,328,384,36.1,11401.52,0
SNP0006591,2026-03-07,SKU00127,572,0,328,384,41.8,13201.76,0
SNP0006592,2026-03-14,SKU00127,64,384,328,384,4.7,1477.12,0
SNP0006593,2026-03-21,SKU00127,440,0,328,384,32.1,10155.2,0
SNP0006594,2026-03-28,SKU00127,107,384,328,384,7.8,2469.56,0
SNP0006595,2026-04-04,SKU00127,305,384,328,384,22.3,7039.4,0
SNP0006596,2026-04-11,SKU00127,466,0,328,384,34.0,10755.28,0
SNP0006597,2026-04-18,SKU00127,296,384,328,384,21.6,6831.68,0
SNP0006598,2026-04-25,SKU00127,343,0,328,384,25.0,7916.44,0
SNP0006599,2026-05-02,SKU00127,529,0,328,384,38.6,12209.32,0
SNP0006600,2026-05-09,SKU00127,573,0,328,384,41.8,13224.84,0
SNP0006601,2026-05-16,SKU00127,548,0,328,384,40.0,12647.84,0
SNP0006602,2026-05-23,SKU00127,677,0,328,384,49.4,15625.16,0
SNP0006603,2026-05-30,SKU00127,116,384,328,384,8.5,2677.28,0
SNP0006604,2025-06-07,SKU00128,332,0,66,371,25.1,4528.48,0
SNP0006605,2025-06-14,SKU00128,85,0,66,371,6.4,1159.4,0
SNP0006606,2025-06-21,SKU00128,124,0,66,371,9.4,1691.36,0
SNP0006607,2025-06-28,SKU00128,95,0,66,371,7.2,1295.8,0
SNP0006608,2025-07-05,SKU00128,381,0,66,371,28.8,5196.84,0
SNP0006609,2025-07-12,SKU00128,344,0,66,371,26.0,4692.16,0
SNP0006610,2025-07-19,SKU00128,104,0,66,371,7.9,1418.56,0
SNP0006611,2025-07-26,SKU00128,211,0,66,371,15.9,2878.04,0
SNP0006612,2025-08-02,SKU00128,423,0,66,371,31.9,5769.72,0
SNP0006613,2025-08-09,SKU00128,52,371,66,371,3.9,709.28,0
SNP0006614,2025-08-16,SKU00128,222,0,66,371,16.8,3028.08,0
SNP0006615,2025-08-23,SKU00128,326,0,66,371,24.6,4446.64,0
SNP0006616,2025-08-30,SKU00128,152,0,66,371,11.5,2073.28,0
SNP0006617,2025-09-06,SKU00128,351,0,66,371,26.5,4787.64,0
SNP0006618,2025-09-13,SKU00128,232,0,66,371,17.5,3164.48,0
SNP0006619,2025-09-20,SKU00128,133,0,66,371,10.0,1814.12,0
SNP0006620,2025-09-27,SKU00128,382,0,66,371,28.8,5210.48,0
SNP0006621,2025-10-04,SKU00128,155,0,66,371,11.7,2114.2,0
SNP0006622,2025-10-11,SKU00128,334,0,66,371,25.2,4555.76,0
SNP0006623,2025-10-18,SKU00128,333,0,66,371,25.1,4542.12,0
SNP0006624,2025-10-25,SKU00128,130,0,66,371,9.8,1773.2,0
SNP0006625,2025-11-01,SKU00128,349,0,66,371,26.4,4760.36,0
SNP0006626,2025-11-08,SKU00128,162,0,66,371,12.2,2209.68,0
SNP0006627,2025-11-15,SKU00128,189,0,66,371,14.3,2577.96,0
SNP0006628,2025-11-22,SKU00128,327,0,66,371,24.7,4460.28,0
SNP0006629,2025-11-29,SKU00128,130,0,66,371,9.8,1773.2,0
SNP0006630,2025-12-06,SKU00128,224,0,66,371,16.9,3055.36,0
SNP0006631,2025-12-13,SKU00128,268,0,66,371,20.2,3655.52,0
SNP0006632,2025-12-20,SKU00128,245,0,66,371,18.5,3341.8,0
SNP0006633,2025-12-27,SKU00128,245,0,66,371,18.5,3341.8,0
SNP0006634,2026-01-03,SKU00128,436,0,66,371,32.9,5947.04,0
SNP0006635,2026-01-10,SKU00128,323,0,66,371,24.4,4405.72,0
SNP0006636,2026-01-17,SKU00128,294,0,66,371,22.2,4010.16,0
SNP0006637,2026-01-24,SKU00128,319,0,66,371,24.1,4351.16,0
SNP0006638,2026-01-31,SKU00128,211,0,66,371,15.9,2878.04,0
SNP0006639,2026-02-07,SKU00128,291,0,66,371,22.0,3969.24,0
SNP0006640,2026-02-14,SKU00128,178,0,66,371,13.4,2427.92,0
SNP0006641,2026-02-21,SKU00128,59,371,66,371,4.5,804.76,0
SNP0006642,2026-02-28,SKU00128,121,0,66,371,9.1,1650.44,0
SNP0006643,2026-03-07,SKU00128,9,371,66,371,0.7,122.76,0
SNP0006644,2026-03-14,SKU00128,328,0,66,371,24.8,4473.92,0
SNP0006645,2026-03-21,SKU00128,5,371,66,371,0.4,68.2,0
SNP0006646,2026-03-28,SKU00128,49,371,66,371,3.7,668.36,0
SNP0006647,2026-04-04,SKU00128,335,0,66,371,25.3,4569.4,0
SNP0006648,2026-04-11,SKU00128,319,0,66,371,24.1,4351.16,0
SNP0006649,2026-04-18,SKU00128,128,0,66,371,9.7,1745.92,0
SNP0006650,2026-04-25,SKU00128,166,0,66,371,12.5,2264.24,0
SNP0006651,2026-05-02,SKU00128,18,371,66,371,1.4,245.52,0
SNP0006652,2026-05-09,SKU00128,413,0,66,371,31.2,5633.32,0
SNP0006653,2026-05-16,SKU00128,164,0,66,371,12.4,2236.96,0
SNP0006654,2026-05-23,SKU00128,396,0,66,371,29.9,5401.44,0
SNP0006655,2026-05-30,SKU00128,292,0,66,371,22.0,3982.88,0
SNP0006656,2025-06-07,SKU00129,29,0,12,17,49.8,3255.83,0
SNP0006657,2025-06-14,SKU00129,10,17,12,17,17.2,1122.7,0
SNP0006658,2025-06-21,SKU00129,2,17,12,17,3.4,224.54,0
SNP0006659,2025-06-28,SKU00129,5,17,12,17,8.6,561.35,0
SNP0006660,2025-07-05,SKU00129,1,17,12,17,1.7,112.27,0
SNP0006661,2025-07-12,SKU00129,26,0,12,17,44.6,2919.02,0
SNP0006662,2025-07-19,SKU00129,9,17,12,17,15.5,1010.43,0
SNP0006663,2025-07-26,SKU00129,21,0,12,17,36.1,2357.67,0
SNP0006664,2025-08-02,SKU00129,3,17,12,17,5.2,336.81,0
SNP0006665,2025-08-09,SKU00129,9,17,12,17,15.5,1010.43,0
SNP0006666,2025-08-16,SKU00129,0,17,12,17,0.0,0.0,1
SNP0006667,2025-08-23,SKU00129,25,0,12,17,42.9,2806.75,0
SNP0006668,2025-08-30,SKU00129,25,0,12,17,42.9,2806.75,0
SNP0006669,2025-09-06,SKU00129,20,0,12,17,34.3,2245.4,0
SNP0006670,2025-09-13,SKU00129,0,17,12,17,0.0,0.0,1
SNP0006671,2025-09-20,SKU00129,16,0,12,17,27.5,1796.32,0
SNP0006672,2025-09-27,SKU00129,20,0,12,17,34.3,2245.4,0
SNP0006673,2025-10-04,SKU00129,14,0,12,17,24.0,1571.78,0
SNP0006674,2025-10-11,SKU00129,18,0,12,17,30.9,2020.86,0
SNP0006675,2025-10-18,SKU00129,25,0,12,17,42.9,2806.75,0
SNP0006676,2025-10-25,SKU00129,29,0,12,17,49.8,3255.83,0
SNP0006677,2025-11-01,SKU00129,27,0,12,17,46.4,3031.29,0
SNP0006678,2025-11-08,SKU00129,18,0,12,17,30.9,2020.86,0
SNP0006679,2025-11-15,SKU00129,12,17,12,17,20.6,1347.24,0
SNP0006680,2025-11-22,SKU00129,7,17,12,17,12.0,785.89,0
SNP0006681,2025-11-29,SKU00129,8,17,12,17,13.7,898.16,0
SNP0006682,2025-12-06,SKU00129,12,17,12,17,20.6,1347.24,0
SNP0006683,2025-12-13,SKU00129,23,0,12,17,39.5,2582.21,0
SNP0006684,2025-12-20,SKU00129,5,17,12,17,8.6,561.35,0
SNP0006685,2025-12-27,SKU00129,4,17,12,17,6.9,449.08,0
SNP0006686,2026-01-03,SKU00129,18,0,12,17,30.9,2020.86,0
SNP0006687,2026-01-10,SKU00129,2,17,12,17,3.4,224.54,0
SNP0006688,2026-01-17,SKU00129,27,0,12,17,46.4,3031.29,0
SNP0006689,2026-01-24,SKU00129,10,17,12,17,17.2,1122.7,0
SNP0006690,2026-01-31,SKU00129,12,17,12,17,20.6,1347.24,0
SNP0006691,2026-02-07,SKU00129,2,17,12,17,3.4,224.54,0
SNP0006692,2026-02-14,SKU00129,7,17,12,17,12.0,785.89,0
SNP0006693,2026-02-21,SKU00129,25,0,12,17,42.9,2806.75,0
SNP0006694,2026-02-28,SKU00129,11,17,12,17,18.9,1234.97,0
SNP0006695,2026-03-07,SKU00129,19,0,12,17,32.6,2133.13,0
SNP0006696,2026-03-14,SKU00129,20,0,12,17,34.3,2245.4,0
SNP0006697,2026-03-21,SKU00129,14,0,12,17,24.0,1571.78,0
SNP0006698,2026-03-28,SKU00129,20,0,12,17,34.3,2245.4,0
SNP0006699,2026-04-04,SKU00129,4,17,12,17,6.9,449.08,0
SNP0006700,2026-04-11,SKU00129,3,17,12,17,5.2,336.81,0
SNP0006701,2026-04-18,SKU00129,22,0,12,17,37.8,2469.94,0
SNP0006702,2026-04-25,SKU00129,9,17,12,17,15.5,1010.43,0
SNP0006703,2026-05-02,SKU00129,3,17,12,17,5.2,336.81,0
SNP0006704,2026-05-09,SKU00129,18,0,12,17,30.9,2020.86,0
SNP0006705,2026-05-16,SKU00129,28,0,12,17,48.1,3143.56,0
SNP0006706,2026-05-23,SKU00129,11,17,12,17,18.9,1234.97,0
SNP0006707,2026-05-30,SKU00129,3,17,12,17,5.2,336.81,0
SNP0006708,2025-06-07,SKU00130,3,37,45,37,2.3,15.12,0
SNP0006709,2025-06-14,SKU00130,62,0,45,37,47.1,312.48,0
SNP0006710,2025-06-21,SKU00130,36,37,45,37,27.4,181.44,0
SNP0006711,2025-06-28,SKU00130,26,37,45,37,19.8,131.04,0
SNP0006712,2025-07-05,SKU00130,74,0,45,37,56.2,372.96,0
SNP0006713,2025-07-12,SKU00130,63,0,45,37,47.9,317.52,0
SNP0006714,2025-07-19,SKU00130,29,37,45,37,22.0,146.16,0
SNP0006715,2025-07-26,SKU00130,5,37,45,37,3.8,25.2,0
SNP0006716,2025-08-02,SKU00130,5,37,45,37,3.8,25.2,0
SNP0006717,2025-08-09,SKU00130,52,0,45,37,39.5,262.08,0
SNP0006718,2025-08-16,SKU00130,43,37,45,37,32.7,216.72,0
SNP0006719,2025-08-23,SKU00130,80,0,45,37,60.8,403.2,0
SNP0006720,2025-08-30,SKU00130,42,37,45,37,31.9,211.68,0
SNP0006721,2025-09-06,SKU00130,19,37,45,37,14.4,95.76,0
SNP0006722,2025-09-13,SKU00130,5,37,45,37,3.8,25.2,0
SNP0006723,2025-09-20,SKU00130,24,37,45,37,18.2,120.96,0
SNP0006724,2025-09-27,SKU00130,9,37,45,37,6.8,45.36,0
SNP0006725,2025-10-04,SKU00130,7,37,45,37,5.3,35.28,0
SNP0006726,2025-10-11,SKU00130,24,37,45,37,18.2,120.96,0
SNP0006727,2025-10-18,SKU00130,12,37,45,37,9.1,60.48,0
SNP0006728,2025-10-25,SKU00130,21,37,45,37,16.0,105.84,0
SNP0006729,2025-11-01,SKU00130,50,0,45,37,38.0,252.0,0
SNP0006730,2025-11-08,SKU00130,79,0,45,37,60.0,398.16,0
SNP0006731,2025-11-15,SKU00130,6,37,45,37,4.6,30.24,0
SNP0006732,2025-11-22,SKU00130,1,37,45,37,0.8,5.04,0
SNP0006733,2025-11-29,SKU00130,63,0,45,37,47.9,317.52,0
SNP0006734,2025-12-06,SKU00130,7,37,45,37,5.3,35.28,0
SNP0006735,2025-12-13,SKU00130,23,37,45,37,17.5,115.92,0
SNP0006736,2025-12-20,SKU00130,27,37,45,37,20.5,136.08,0
SNP0006737,2025-12-27,SKU00130,2,37,45,37,1.5,10.08,0
SNP0006738,2026-01-03,SKU00130,48,0,45,37,36.5,241.92,0
SNP0006739,2026-01-10,SKU00130,52,0,45,37,39.5,262.08,0
SNP0006740,2026-01-17,SKU00130,31,37,45,37,23.6,156.24,0
SNP0006741,2026-01-24,SKU00130,41,37,45,37,31.2,206.64,0
SNP0006742,2026-01-31,SKU00130,41,37,45,37,31.2,206.64,0
SNP0006743,2026-02-07,SKU00130,45,37,45,37,34.2,226.8,0
SNP0006744,2026-02-14,SKU00130,50,0,45,37,38.0,252.0,0
SNP0006745,2026-02-21,SKU00130,25,37,45,37,19.0,126.0,0
SNP0006746,2026-02-28,SKU00130,20,37,45,37,15.2,100.8,0
SNP0006747,2026-03-07,SKU00130,36,37,45,37,27.4,181.44,0
SNP0006748,2026-03-14,SKU00130,55,0,45,37,41.8,277.2,0
SNP0006749,2026-03-21,SKU00130,3,37,45,37,2.3,15.12,0
SNP0006750,2026-03-28,SKU00130,19,37,45,37,14.4,95.76,0
SNP0006751,2026-04-04,SKU00130,41,37,45,37,31.2,206.64,0
SNP0006752,2026-04-11,SKU00130,48,0,45,37,36.5,241.92,0
SNP0006753,2026-04-18,SKU00130,64,0,45,37,48.6,322.56,0
SNP0006754,2026-04-25,SKU00130,4,37,45,37,3.0,20.16,0
SNP0006755,2026-05-02,SKU00130,64,0,45,37,48.6,322.56,0
SNP0006756,2026-05-09,SKU00130,5,37,45,37,3.8,25.2,0
SNP0006757,2026-05-16,SKU00130,40,37,45,37,30.4,201.6,0
SNP0006758,2026-05-23,SKU00130,49,0,45,37,37.2,246.96,0
SNP0006759,2026-05-30,SKU00130,74,0,45,37,56.2,372.96,0
SNP0006760,2025-06-07,SKU00131,18,140,50,140,3.6,2158.74,0
SNP0006761,2025-06-14,SKU00131,155,0,50,140,31.2,18589.15,0
SNP0006762,2025-06-21,SKU00131,140,0,50,140,28.2,16790.2,0
SNP0006763,2025-06-28,SKU00131,85,0,50,140,17.1,10194.05,0
SNP0006764,2025-07-05,SKU00131,113,0,50,140,22.7,13552.09,0
SNP0006765,2025-07-12,SKU00131,162,0,50,140,32.6,19428.66,0
SNP0006766,2025-07-19,SKU00131,34,140,50,140,6.8,4077.62,0
SNP0006767,2025-07-26,SKU00131,46,140,50,140,9.3,5516.78,0
SNP0006768,2025-08-02,SKU00131,96,0,50,140,19.3,11513.28,0
SNP0006769,2025-08-09,SKU00131,189,0,50,140,38.0,22666.77,0
SNP0006770,2025-08-16,SKU00131,38,140,50,140,7.6,4557.34,0
SNP0006771,2025-08-23,SKU00131,99,0,50,140,19.9,11873.07,0
SNP0006772,2025-08-30,SKU00131,83,0,50,140,16.7,9954.19,0
SNP0006773,2025-09-06,SKU00131,83,0,50,140,16.7,9954.19,0
SNP0006774,2025-09-13,SKU00131,40,140,50,140,8.0,4797.2,0
SNP0006775,2025-09-20,SKU00131,130,0,50,140,26.2,15590.9,0
SNP0006776,2025-09-27,SKU00131,184,0,50,140,37.0,22067.12,0
SNP0006777,2025-10-04,SKU00131,92,0,50,140,18.5,11033.56,0
SNP0006778,2025-10-11,SKU00131,45,140,50,140,9.1,5396.85,0
SNP0006779,2025-10-18,SKU00131,49,140,50,140,9.9,5876.57,0
SNP0006780,2025-10-25,SKU00131,67,0,50,140,13.5,8035.31,0
SNP0006781,2025-11-01,SKU00131,27,140,50,140,5.4,3238.11,0
SNP0006782,2025-11-08,SKU00131,95,0,50,140,19.1,11393.35,0
SNP0006783,2025-11-15,SKU00131,109,0,50,140,21.9,13072.37,0
SNP0006784,2025-11-22,SKU00131,139,0,50,140,28.0,16670.27,0
SNP0006785,2025-11-29,SKU00131,92,0,50,140,18.5,11033.56,0
SNP0006786,2025-12-06,SKU00131,131,0,50,140,26.4,15710.83,0
SNP0006787,2025-12-13,SKU00131,190,0,50,140,38.2,22786.7,0
SNP0006788,2025-12-20,SKU00131,90,0,50,140,18.1,10793.7,0
SNP0006789,2025-12-27,SKU00131,168,0,50,140,33.8,20148.24,0
SNP0006790,2026-01-03,SKU00131,123,0,50,140,24.7,14751.39,0
SNP0006791,2026-01-10,SKU00131,101,0,50,140,20.3,12112.93,0
SNP0006792,2026-01-17,SKU00131,67,0,50,140,13.5,8035.31,0
SNP0006793,2026-01-24,SKU00131,12,140,50,140,2.4,1439.16,0
SNP0006794,2026-01-31,SKU00131,55,0,50,140,11.1,6596.15,0
SNP0006795,2026-02-07,SKU00131,173,0,50,140,34.8,20747.89,0
SNP0006796,2026-02-14,SKU00131,98,0,50,140,19.7,11753.14,0
SNP0006797,2026-02-21,SKU00131,128,0,50,140,25.8,15351.04,0
SNP0006798,2026-02-28,SKU00131,64,0,50,140,12.9,7675.52,0
SNP0006799,2026-03-07,SKU00131,71,0,50,140,14.3,8515.03,0
SNP0006800,2026-03-14,SKU00131,79,0,50,140,15.9,9474.47,0
SNP0006801,2026-03-21,SKU00131,144,0,50,140,29.0,17269.92,0
SNP0006802,2026-03-28,SKU00131,98,0,50,140,19.7,11753.14,0
SNP0006803,2026-04-04,SKU00131,169,0,50,140,34.0,20268.17,0
SNP0006804,2026-04-11,SKU00131,103,0,50,140,20.7,12352.79,0
SNP0006805,2026-04-18,SKU00131,162,0,50,140,32.6,19428.66,0
SNP0006806,2026-04-25,SKU00131,160,0,50,140,32.2,19188.8,0
SNP0006807,2026-05-02,SKU00131,18,140,50,140,3.6,2158.74,0
SNP0006808,2026-05-09,SKU00131,64,0,50,140,12.9,7675.52,0
SNP0006809,2026-05-16,SKU00131,66,0,50,140,13.3,7915.38,0
SNP0006810,2026-05-23,SKU00131,175,0,50,140,35.2,20987.75,0
SNP0006811,2026-05-30,SKU00131,50,140,50,140,10.1,5996.5,0
SNP0006812,2025-06-07,SKU00132,70,140,92,140,14.0,3889.9,0
SNP0006813,2025-06-14,SKU00132,96,0,92,140,19.2,5334.72,0
SNP0006814,2025-06-21,SKU00132,94,0,92,140,18.8,5223.58,0
SNP0006815,2025-06-28,SKU00132,174,0,92,140,34.8,9669.18,0
SNP0006816,2025-07-05,SKU00132,120,0,92,140,24.0,6668.4,0
SNP0006817,2025-07-12,SKU00132,125,0,92,140,25.0,6946.25,0
SNP0006818,2025-07-19,SKU00132,17,140,92,140,3.4,944.69,0
SNP0006819,2025-07-26,SKU00132,121,0,92,140,24.2,6723.97,0
SNP0006820,2025-08-02,SKU00132,221,0,92,140,44.2,12280.97,0
SNP0006821,2025-08-09,SKU00132,195,0,92,140,39.0,10836.15,0
SNP0006822,2025-08-16,SKU00132,84,140,92,140,16.8,4667.88,0
SNP0006823,2025-08-23,SKU00132,81,140,92,140,16.2,4501.17,0
SNP0006824,2025-08-30,SKU00132,175,0,92,140,35.0,9724.75,0
SNP0006825,2025-09-06,SKU00132,134,0,92,140,26.8,7446.38,0
SNP0006826,2025-09-13,SKU00132,154,0,92,140,30.8,8557.78,0
SNP0006827,2025-09-20,SKU00132,227,0,92,140,45.4,12614.39,0
SNP0006828,2025-09-27,SKU00132,98,0,92,140,19.6,5445.86,0
SNP0006829,2025-10-04,SKU00132,74,140,92,140,14.8,4112.18,0
SNP0006830,2025-10-11,SKU00132,157,0,92,140,31.4,8724.49,0
SNP0006831,2025-10-18,SKU00132,173,0,92,140,34.6,9613.61,0
SNP0006832,2025-10-25,SKU00132,92,140,92,140,18.4,5112.44,0
SNP0006833,2025-11-01,SKU00132,131,0,92,140,26.2,7279.67,0
SNP0006834,2025-11-08,SKU00132,15,140,92,140,3.0,833.55,0
SNP0006835,2025-11-15,SKU00132,29,140,92,140,5.8,1611.53,0
SNP0006836,2025-11-22,SKU00132,211,0,92,140,42.2,11725.27,0
SNP0006837,2025-11-29,SKU00132,25,140,92,140,5.0,1389.25,0
SNP0006838,2025-12-06,SKU00132,44,140,92,140,8.8,2445.08,0
SNP0006839,2025-12-13,SKU00132,157,0,92,140,31.4,8724.49,0
SNP0006840,2025-12-20,SKU00132,61,140,92,140,12.2,3389.77,0
SNP0006841,2025-12-27,SKU00132,185,0,92,140,37.0,10280.45,0
SNP0006842,2026-01-03,SKU00132,81,140,92,140,16.2,4501.17,0
SNP0006843,2026-01-10,SKU00132,108,0,92,140,21.6,6001.56,0
SNP0006844,2026-01-17,SKU00132,192,0,92,140,38.4,10669.44,0
SNP0006845,2026-01-24,SKU00132,126,0,92,140,25.2,7001.82,0
SNP0006846,2026-01-31,SKU00132,202,0,92,140,40.4,11225.14,0
SNP0006847,2026-02-07,SKU00132,192,0,92,140,38.4,10669.44,0
SNP0006848,2026-02-14,SKU00132,59,140,92,140,11.8,3278.63,0
SNP0006849,2026-02-21,SKU00132,134,0,92,140,26.8,7446.38,0
SNP0006850,2026-02-28,SKU00132,78,140,92,140,15.6,4334.46,0
SNP0006851,2026-03-07,SKU00132,125,0,92,140,25.0,6946.25,0
SNP0006852,2026-03-14,SKU00132,22,140,92,140,4.4,1222.54,0
SNP0006853,2026-03-21,SKU00132,15,140,92,140,3.0,833.55,0
SNP0006854,2026-03-28,SKU00132,175,0,92,140,35.0,9724.75,0
SNP0006855,2026-04-04,SKU00132,205,0,92,140,41.0,11391.85,0
SNP0006856,2026-04-11,SKU00132,21,140,92,140,4.2,1166.97,0
SNP0006857,2026-04-18,SKU00132,4,140,92,140,0.8,222.28,0
SNP0006858,2026-04-25,SKU00132,63,140,92,140,12.6,3500.91,0
SNP0006859,2026-05-02,SKU00132,70,140,92,140,14.0,3889.9,0
SNP0006860,2026-05-09,SKU00132,159,0,92,140,31.8,8835.63,0
SNP0006861,2026-05-16,SKU00132,22,140,92,140,4.4,1222.54,0
SNP0006862,2026-05-23,SKU00132,189,0,92,140,37.8,10502.73,0
SNP0006863,2026-05-30,SKU00132,177,0,92,140,35.4,9835.89,0
SNP0006864,2025-06-07,SKU00133,14,0,5,19,21.5,369.46,0
SNP0006865,2025-06-14,SKU00133,11,0,5,19,16.9,290.29,0
SNP0006866,2025-06-21,SKU00133,18,0,5,19,27.6,475.02,0
SNP0006867,2025-06-28,SKU00133,12,0,5,19,18.4,316.68,0
SNP0006868,2025-07-05,SKU00133,14,0,5,19,21.5,369.46,0
SNP0006869,2025-07-12,SKU00133,9,0,5,19,13.8,237.51,0
SNP0006870,2025-07-19,SKU00133,7,0,5,19,10.8,184.73,0
SNP0006871,2025-07-26,SKU00133,13,0,5,19,20.0,343.07,0
SNP0006872,2025-08-02,SKU00133,19,0,5,19,29.2,501.41,0
SNP0006873,2025-08-09,SKU00133,8,0,5,19,12.3,211.12,0
SNP0006874,2025-08-16,SKU00133,18,0,5,19,27.6,475.02,0
SNP0006875,2025-08-23,SKU00133,8,0,5,19,12.3,211.12,0
SNP0006876,2025-08-30,SKU00133,23,0,5,19,35.3,606.97,0
SNP0006877,2025-09-06,SKU00133,14,0,5,19,21.5,369.46,0
SNP0006878,2025-09-13,SKU00133,6,0,5,19,9.2,158.34,0
SNP0006879,2025-09-20,SKU00133,14,0,5,19,21.5,369.46,0
SNP0006880,2025-09-27,SKU00133,6,0,5,19,9.2,158.34,0
SNP0006881,2025-10-04,SKU00133,11,0,5,19,16.9,290.29,0
SNP0006882,2025-10-11,SKU00133,9,0,5,19,13.8,237.51,0
SNP0006883,2025-10-18,SKU00133,14,0,5,19,21.5,369.46,0
SNP0006884,2025-10-25,SKU00133,2,19,5,19,3.1,52.78,0
SNP0006885,2025-11-01,SKU00133,4,19,5,19,6.1,105.56,0
SNP0006886,2025-11-08,SKU00133,15,0,5,19,23.0,395.85,0
SNP0006887,2025-11-15,SKU00133,4,19,5,19,6.1,105.56,0
SNP0006888,2025-11-22,SKU00133,23,0,5,19,35.3,606.97,0
SNP0006889,2025-11-29,SKU00133,3,19,5,19,4.6,79.17,0
SNP0006890,2025-12-06,SKU00133,11,0,5,19,16.9,290.29,0
SNP0006891,2025-12-13,SKU00133,16,0,5,19,24.6,422.24,0
SNP0006892,2025-12-20,SKU00133,24,0,5,19,36.9,633.36,0
SNP0006893,2025-12-27,SKU00133,11,0,5,19,16.9,290.29,0
SNP0006894,2026-01-03,SKU00133,8,0,5,19,12.3,211.12,0
SNP0006895,2026-01-10,SKU00133,7,0,5,19,10.8,184.73,0
SNP0006896,2026-01-17,SKU00133,5,19,5,19,7.7,131.95,0
SNP0006897,2026-01-24,SKU00133,15,0,5,19,23.0,395.85,0
SNP0006898,2026-01-31,SKU00133,19,0,5,19,29.2,501.41,0
SNP0006899,2026-02-07,SKU00133,8,0,5,19,12.3,211.12,0
SNP0006900,2026-02-14,SKU00133,2,19,5,19,3.1,52.78,0
SNP0006901,2026-02-21,SKU00133,21,0,5,19,32.3,554.19,0
SNP0006902,2026-02-28,SKU00133,19,0,5,19,29.2,501.41,0
SNP0006903,2026-03-07,SKU00133,1,19,5,19,1.5,26.39,0
SNP0006904,2026-03-14,SKU00133,11,0,5,19,16.9,290.29,0
SNP0006905,2026-03-21,SKU00133,18,0,5,19,27.6,475.02,0
SNP0006906,2026-03-28,SKU00133,3,19,5,19,4.6,79.17,0
SNP0006907,2026-04-04,SKU00133,14,0,5,19,21.5,369.46,0
SNP0006908,2026-04-11,SKU00133,10,0,5,19,15.4,263.9,0
SNP0006909,2026-04-18,SKU00133,21,0,5,19,32.3,554.19,0
SNP0006910,2026-04-25,SKU00133,16,0,5,19,24.6,422.24,0
SNP0006911,2026-05-02,SKU00133,8,0,5,19,12.3,211.12,0
SNP0006912,2026-05-09,SKU00133,11,0,5,19,16.9,290.29,0
SNP0006913,2026-05-16,SKU00133,21,0,5,19,32.3,554.19,0
SNP0006914,2026-05-23,SKU00133,18,0,5,19,27.6,475.02,0
SNP0006915,2026-05-30,SKU00133,5,19,5,19,7.7,131.95,0
SNP0006916,2025-06-07,SKU00134,97,0,61,36,77.4,1236.75,0
SNP0006917,2025-06-14,SKU00134,60,36,61,36,47.9,765.0,0
SNP0006918,2025-06-21,SKU00134,8,36,61,36,6.4,102.0,0
SNP0006919,2025-06-28,SKU00134,77,0,61,36,61.5,981.75,0
SNP0006920,2025-07-05,SKU00134,25,36,61,36,20.0,318.75,0
SNP0006921,2025-07-12,SKU00134,83,0,61,36,66.3,1058.25,0
SNP0006922,2025-07-19,SKU00134,54,36,61,36,43.1,688.5,0
SNP0006923,2025-07-26,SKU00134,66,0,61,36,52.7,841.5,0
SNP0006924,2025-08-02,SKU00134,76,0,61,36,60.7,969.0,0
